"date","home","away","time","period","etype","team","player","result","points","type","x","y"
"22289",20090218,"GSW","LAL","02:16",4,"shot","LAL","Kobe Bryant","missed",0,"jump",39,9
"22290",20090218,"GSW","LAL","02:16",4,"rebound","LAL","","",0,"",NA,NA
"22291",20090218,"GSW","LAL","02:16",4,"foul","GSW","Stephen Jackson","",0,"loose ball",NA,NA
"22292",20090218,"GSW","LAL","02:16",4,"free throw","LAL","Pau Gasol","made",1,"",NA,NA
"22293",20090218,"GSW","LAL","02:16",4,"free throw","LAL","Pau Gasol","made",1,"",NA,NA
"22294",20090218,"GSW","LAL","02:05",4,"turnover","GSW","Monta Ellis","",0,"",NA,NA
"22295",20090218,"GSW","LAL","02:05",4,"foul","GSW","Corey Maggette","",0,"clear path",NA,NA
"22296",20090218,"GSW","LAL","02:05",4,"free throw","LAL","Lamar Odom","made",1,"",NA,NA
"22297",20090218,"GSW","LAL","02:05",4,"free throw","LAL","Lamar Odom","made",1,"",NA,NA
"22298",20090218,"GSW","LAL","01:49",4,"shot","LAL","Kobe Bryant","missed",0,"driving reverse layup",26,9
"22299",20090218,"GSW","LAL","01:48",4,"rebound","GSW","Ronny Turiaf","",0,"def",NA,NA
"22300",20090218,"GSW","LAL","01:44",4,"foul","LAL","Kobe Bryant","",0,"personal",NA,NA
"22301",20090218,"GSW","LAL","01:31",4,"shot","GSW","Monta Ellis","missed",0,"driving reverse layup",27,7
"22302",20090218,"GSW","LAL","01:30",4,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"22303",20090218,"GSW","LAL","01:10",4,"shot","LAL","Kobe Bryant","made",2,"turnaround fade away",14,8
"22304",20090218,"GSW","LAL","01:10",4,"timeout","GSW","","",0,"short",NA,NA
"22305",20090218,"GSW","LAL","01:10",4,"sub","GSW","","",0,"",NA,NA
"22306",20090218,"GSW","LAL","01:06",4,"shot","GSW","Corey Maggette","made",2,"driving layup",24,8
"22307",20090218,"GSW","LAL","00:51",4,"foul","GSW","Stephen Jackson","",0,"personal",NA,NA
"22308",20090218,"GSW","LAL","00:51",4,"free throw","LAL","Kobe Bryant","missed",0,"",NA,NA
"22309",20090218,"GSW","LAL","00:51",4,"rebound","LAL","","",0,"",NA,NA
"22310",20090218,"GSW","LAL","00:51",4,"sub","LAL","","",0,"",NA,NA
"22311",20090218,"GSW","LAL","00:51",4,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"22312",20090218,"GSW","LAL","00:47",4,"shot","GSW","Monta Ellis","made",2,"driving layup",23,8
"22313",20090218,"GSW","LAL","00:47",4,"foul","LAL","Derek Fisher","",0,"shooting",NA,NA
"22314",20090218,"GSW","LAL","00:47",4,"sub","LAL","","",0,"",NA,NA
"22315",20090218,"GSW","LAL","00:47",4,"timeout","GSW","","",0,"short",NA,NA
"22316",20090218,"GSW","LAL","00:47",4,"free throw","GSW","Monta Ellis","made",1,"",NA,NA
"22317",20090218,"GSW","LAL","00:46",4,"foul","GSW","Jamal Crawford","",0,"personal",NA,NA
"22318",20090218,"GSW","LAL","00:46",4,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"22319",20090218,"GSW","LAL","00:46",4,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"22320",20090218,"GSW","LAL","00:38",4,"shot","GSW","Monta Ellis","made",2,"running layup",23,8
"22321",20090218,"GSW","LAL","00:36",4,"foul","GSW","Corey Maggette","",0,"personal",NA,NA
"22322",20090218,"GSW","LAL","00:36",4,"sub","GSW","","",0,"",NA,NA
"22323",20090218,"GSW","LAL","00:36",4,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"22324",20090218,"GSW","LAL","00:36",4,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"22325",20090218,"GSW","LAL","00:31",4,"shot","GSW","Jamal Crawford","missed",0,"3pt",26,32
"22326",20090218,"GSW","LAL","00:30",4,"rebound","GSW","Monta Ellis","",0,"off",NA,NA
"22327",20090218,"GSW","LAL","00:27",4,"shot","GSW","Monta Ellis","missed",0,"jump",18,12
"22328",20090218,"GSW","LAL","00:26",4,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"22329",20090218,"GSW","LAL","00:13",4,"shot","LAL","Lamar Odom","made",2,"driving finger roll layup",25,8
"22330",20090218,"GSW","LAL","00:04",4,"shot","GSW","Jamal Crawford","made",2,"driving layup",24,7
"22331",20090220,"LAL","NOH","12:00",1,"jump ball","OFF","","",0,"",NA,NA
"22332",20090220,"LAL","NOH","11:39",1,"shot","NOH","Rasual Butler","missed",0,"jump",39,19
"22333",20090220,"LAL","NOH","11:37",1,"rebound","NOH","Hilton Armstrong","",0,"off",NA,NA
"22334",20090220,"LAL","NOH","11:34",1,"shot","NOH","Hilton Armstrong","made",2,"slam dunk",25,6
"22335",20090220,"LAL","NOH","11:15",1,"shot","LAL","Lamar Odom","made",2,"jump",12,21
"22336",20090220,"LAL","NOH","10:57",1,"shot","NOH","Chris Paul","missed",0,"3pt",22,33
"22337",20090220,"LAL","NOH","10:55",1,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"22338",20090220,"LAL","NOH","10:47",1,"shot","LAL","Kobe Bryant","made",2,"running jump",23,12
"22339",20090220,"LAL","NOH","10:18",1,"turnover","NOH","","",0,"",NA,NA
"22340",20090220,"LAL","NOH","10:10",1,"shot","LAL","Kobe Bryant","missed",0,"jump",14,9
"22341",20090220,"LAL","NOH","10:09",1,"rebound","LAL","Lamar Odom","",0,"off",NA,NA
"22342",20090220,"LAL","NOH","10:02",1,"shot","LAL","Pau Gasol","made",2,"slam dunk",25,6
"22343",20090220,"LAL","NOH","09:44",1,"turnover","NOH","David West","",0,"",NA,NA
"22344",20090220,"LAL","NOH","09:28",1,"shot","LAL","Kobe Bryant","missed",0,"jump",18,10
"22345",20090220,"LAL","NOH","09:27",1,"rebound","NOH","David West","",0,"def",NA,NA
"22346",20090220,"LAL","NOH","09:20",1,"shot","NOH","Peja Stojakovic","missed",0,"3pt",2,6
"22347",20090220,"LAL","NOH","09:19",1,"rebound","NOH","Chris Paul","",0,"off",NA,NA
"22348",20090220,"LAL","NOH","09:02",1,"shot","NOH","Rasual Butler","missed",0,"jump",9,16
"22349",20090220,"LAL","NOH","09:01",1,"rebound","LAL","","",0,"",NA,NA
"22350",20090220,"LAL","NOH","08:38",1,"turnover","LAL","Luke Walton","",0,"",NA,NA
"22351",20090220,"LAL","NOH","08:34",1,"shot","NOH","Rasual Butler","made",2,"alley oop dunk",25,6
"22352",20090220,"LAL","NOH","08:19",1,"shot","LAL","Kobe Bryant","missed",0,"jump",19,21
"22353",20090220,"LAL","NOH","08:18",1,"rebound","NOH","Hilton Armstrong","",0,"def",NA,NA
"22354",20090220,"LAL","NOH","08:08",1,"shot","NOH","Rasual Butler","made",3,"3pt",48,8
"22355",20090220,"LAL","NOH","07:54",1,"shot","LAL","Luke Walton","made",2,"jump",36,24
"22356",20090220,"LAL","NOH","07:42",1,"turnover","NOH","Chris Paul","",0,"",NA,NA
"22357",20090220,"LAL","NOH","07:31",1,"shot","LAL","Derek Fisher","missed",0,"3pt",2,4
"22358",20090220,"LAL","NOH","07:30",1,"rebound","NOH","Hilton Armstrong","",0,"def",NA,NA
"22359",20090220,"LAL","NOH","07:21",1,"shot","NOH","David West","made",2,"jump",16,24
"22360",20090220,"LAL","NOH","07:05",1,"shot","LAL","Pau Gasol","made",2,"layup",25,6
"22361",20090220,"LAL","NOH","06:48",1,"shot","NOH","Peja Stojakovic","missed",0,"3pt",48,8
"22362",20090220,"LAL","NOH","06:46",1,"rebound","NOH","Hilton Armstrong","",0,"off",NA,NA
"22363",20090220,"LAL","NOH","06:42",1,"foul","LAL","Derek Fisher","",0,"personal",NA,NA
"22364",20090220,"LAL","NOH","06:26",1,"shot","NOH","Peja Stojakovic","missed",0,"3pt",2,6
"22365",20090220,"LAL","NOH","06:25",1,"rebound","NOH","David West","",0,"off",NA,NA
"22366",20090220,"LAL","NOH","06:08",1,"shot","NOH","Chris Paul","missed",0,"3pt",33,33
"22367",20090220,"LAL","NOH","06:07",1,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"22368",20090220,"LAL","NOH","05:55",1,"shot","LAL","Luke Walton","made",3,"3pt",40,28
"22369",20090220,"LAL","NOH","05:42",1,"shot","NOH","Rasual Butler","missed",0,"3pt",38,30
"22370",20090220,"LAL","NOH","05:41",1,"rebound","LAL","Luke Walton","",0,"def",NA,NA
"22371",20090220,"LAL","NOH","05:38",1,"shot","LAL","Kobe Bryant","made",2,"driving layup",25,6
"22372",20090220,"LAL","NOH","05:38",1,"foul","NOH","Rasual Butler","",0,"shooting",NA,NA
"22373",20090220,"LAL","NOH","05:38",1,"timeout","LAL","","",0,"regular",NA,NA
"22374",20090220,"LAL","NOH","05:38",1,"sub","NOH","","",0,"",NA,NA
"22375",20090220,"LAL","NOH","05:38",1,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"22376",20090220,"LAL","NOH","05:15",1,"shot","NOH","David West","missed",0,"jump",36,13
"22377",20090220,"LAL","NOH","05:14",1,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"22378",20090220,"LAL","NOH","05:08",1,"foul","NOH","Rasual Butler","",0,"shooting",NA,NA
"22379",20090220,"LAL","NOH","05:08",1,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"22380",20090220,"LAL","NOH","05:08",1,"sub","NOH","","",0,"",NA,NA
"22381",20090220,"LAL","NOH","05:08",1,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"22382",20090220,"LAL","NOH","04:51",1,"shot","NOH","David West","made",2,"fade away jumper",28,19
"22383",20090220,"LAL","NOH","04:42",1,"shot","LAL","Kobe Bryant","missed",0,"fade away jumper",36,22
"22384",20090220,"LAL","NOH","04:40",1,"rebound","LAL","Pau Gasol","",0,"off",NA,NA
"22385",20090220,"LAL","NOH","04:34",1,"shot","LAL","Pau Gasol","missed",0,"turnaround jump",32,7
"22386",20090220,"LAL","NOH","04:33",1,"rebound","NOH","","",0,"",NA,NA
"22387",20090220,"LAL","NOH","04:18",1,"shot","NOH","James Posey","missed",0,"3pt",2,6
"22388",20090220,"LAL","NOH","04:17",1,"rebound","NOH","David West","",0,"off",NA,NA
"22389",20090220,"LAL","NOH","04:00",1,"turnover","NOH","David West","",0,"",NA,NA
"22390",20090220,"LAL","NOH","03:53",1,"shot","LAL","Derek Fisher","missed",0,"3pt",NA,NA
"22391",20090220,"LAL","NOH","03:51",1,"rebound","NOH","Sean Marks","",0,"def",NA,NA
"22392",20090220,"LAL","NOH","03:48",1,"foul","LAL","Derek Fisher","",0,"personal",NA,NA
"22393",20090220,"LAL","NOH","03:48",1,"sub","LAL","","",0,"",NA,NA
"22394",20090220,"LAL","NOH","03:41",1,"shot","NOH","Chris Paul","missed",0,"jump",25,23
"22395",20090220,"LAL","NOH","03:40",1,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"22396",20090220,"LAL","NOH","03:35",1,"shot","LAL","Lamar Odom","made",2,"driving layup",25,6
"22397",20090220,"LAL","NOH","03:35",1,"foul","NOH","Peja Stojakovic","",0,"shooting",NA,NA
"22398",20090220,"LAL","NOH","03:35",1,"free throw","LAL","Lamar Odom","missed",0,"",NA,NA
"22399",20090220,"LAL","NOH","03:33",1,"rebound","LAL","Pau Gasol","",0,"off",NA,NA
"22400",20090220,"LAL","NOH","03:30",1,"foul","NOH","James Posey","",0,"personal",NA,NA
"22401",20090220,"LAL","NOH","03:21",1,"shot","LAL","Kobe Bryant","missed",0,"jump",18,18
"22402",20090220,"LAL","NOH","03:20",1,"rebound","NOH","David West","",0,"def",NA,NA
"22403",20090220,"LAL","NOH","03:12",1,"shot","NOH","Peja Stojakovic","missed",0,"3pt",2,6
"22404",20090220,"LAL","NOH","03:11",1,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"22405",20090220,"LAL","NOH","03:05",1,"foul","NOH","Chris Paul","",0,"personal",NA,NA
"22406",20090220,"LAL","NOH","03:05",1,"free throw","LAL","Luke Walton","missed",0,"",NA,NA
"22407",20090220,"LAL","NOH","03:05",1,"rebound","LAL","","",0,"",NA,NA
"22408",20090220,"LAL","NOH","03:05",1,"free throw","LAL","Luke Walton","made",1,"",NA,NA
"22409",20090220,"LAL","NOH","02:50",1,"shot","NOH","David West","made",2,"jump",25,24
"22410",20090220,"LAL","NOH","02:36",1,"turnover","LAL","Lamar Odom","",0,"",NA,NA
"22411",20090220,"LAL","NOH","02:30",1,"foul","LAL","Kobe Bryant","",0,"personal",NA,NA
"22412",20090220,"LAL","NOH","02:30",1,"timeout","NOH","","",0,"regular",NA,NA
"22413",20090220,"LAL","NOH","02:30",1,"sub","LAL","","",0,"",NA,NA
"22414",20090220,"LAL","NOH","02:16",1,"shot","NOH","James Posey","made",3,"3pt",45,23
"22415",20090220,"LAL","NOH","01:59",1,"shot","LAL","Jordan Farmar","made",3,"3pt",10,28
"22416",20090220,"LAL","NOH","01:44",1,"shot","NOH","Peja Stojakovic","missed",0,"3pt",47,6
"22417",20090220,"LAL","NOH","01:42",1,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"22418",20090220,"LAL","NOH","01:40",1,"turnover","LAL","Trevor Ariza","",0,"",NA,NA
"22419",20090220,"LAL","NOH","01:30",1,"shot","NOH","Chris Paul","missed",0,"jump",21,8
"22420",20090220,"LAL","NOH","01:29",1,"rebound","LAL","Kobe Bryant","",0,"def",NA,NA
"22421",20090220,"LAL","NOH","01:26",1,"foul","NOH","Peja Stojakovic","",0,"shooting",NA,NA
"22422",20090220,"LAL","NOH","01:26",1,"free throw","LAL","Trevor Ariza","missed",0,"",NA,NA
"22423",20090220,"LAL","NOH","01:26",1,"rebound","LAL","","",0,"",NA,NA
"22424",20090220,"LAL","NOH","01:26",1,"sub","NOH","","",0,"",NA,NA
"22425",20090220,"LAL","NOH","01:26",1,"free throw","LAL","Trevor Ariza","made",1,"",NA,NA
"22426",20090220,"LAL","NOH","01:04",1,"shot","NOH","Chris Paul","made",2,"jump",28,29
"22427",20090220,"LAL","NOH","00:53",1,"shot","LAL","Kobe Bryant","missed",0,"alley oop layup",23,8
"22428",20090220,"LAL","NOH","00:50",1,"rebound","NOH","David West","",0,"def",NA,NA
"22429",20090220,"LAL","NOH","00:40",1,"shot","NOH","Sean Marks","missed",0,"jump",23,29
"22430",20090220,"LAL","NOH","00:38",1,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"22431",20090220,"LAL","NOH","00:26",1,"shot","LAL","Kobe Bryant","missed",0,"jump",39,10
"22432",20090220,"LAL","NOH","00:26",1,"rebound","NOH","Chris Paul","",0,"def",NA,NA
"22433",20090220,"LAL","NOH","00:20",1,"shot","NOH","Devin Brown","made",2,"layup",25,6
"22434",20090220,"LAL","NOH","00:01",1,"shot","LAL","Trevor Ariza","made",3,"3pt",1,7
"22435",20090220,"LAL","NOH","00:00",1,"shot","NOH","James Posey","missed",0,"3pt",41,42
"22436",20090220,"LAL","NOH","00:00",1,"rebound","NOH","","",0,"",NA,NA
"22437",20090220,"LAL","NOH","11:35",2,"shot","LAL","Josh Powell","missed",0,"jump",19,5
"22438",20090220,"LAL","NOH","11:34",2,"rebound","LAL","Josh Powell","",0,"off",NA,NA
"22439",20090220,"LAL","NOH","11:33",2,"shot","LAL","Josh Powell","missed",0,"layup",25,6
"22440",20090220,"LAL","NOH","11:33",2,"jump ball","OFF","","",0,"",NA,NA
"22441",20090220,"LAL","NOH","11:33",2,"rebound","NOH","","",0,"",NA,NA
"22442",20090220,"LAL","NOH","11:17",2,"foul","LAL","Josh Powell","",0,"shooting",NA,NA
"22443",20090220,"LAL","NOH","11:17",2,"free throw","NOH","David West","made",1,"",NA,NA
"22444",20090220,"LAL","NOH","11:17",2,"free throw","NOH","David West","made",1,"",NA,NA
"22445",20090220,"LAL","NOH","11:02",2,"shot","LAL","Sasha Vujacic","missed",0,"3pt",37,31
"22446",20090220,"LAL","NOH","11:01",2,"rebound","NOH","Sean Marks","",0,"def",NA,NA
"22447",20090220,"LAL","NOH","10:48",2,"shot","NOH","Devin Brown","made",3,"3pt",42,25
"22448",20090220,"LAL","NOH","10:31",2,"shot","LAL","Jordan Farmar","missed",0,"jump",13,24
"22449",20090220,"LAL","NOH","10:30",2,"rebound","NOH","David West","",0,"def",NA,NA
"22450",20090220,"LAL","NOH","10:22",2,"shot","NOH","James Posey","missed",0,"3pt",26,33
"22451",20090220,"LAL","NOH","10:21",2,"rebound","LAL","Sasha Vujacic","",0,"def",NA,NA
"22452",20090220,"LAL","NOH","10:11",2,"turnover","LAL","Pau Gasol","",0,"",NA,NA
"22453",20090220,"LAL","NOH","10:11",2,"sub","NOH","","",0,"",NA,NA
"22454",20090220,"LAL","NOH","09:52",2,"foul","LAL","Trevor Ariza","",0,"shooting",NA,NA
"22455",20090220,"LAL","NOH","09:52",2,"sub","NOH","","",0,"",NA,NA
"22456",20090220,"LAL","NOH","09:52",2,"free throw","NOH","James Posey","missed",0,"",NA,NA
"22457",20090220,"LAL","NOH","09:52",2,"rebound","NOH","","",0,"",NA,NA
"22458",20090220,"LAL","NOH","09:52",2,"free throw","NOH","James Posey","made",1,"",NA,NA
"22459",20090220,"LAL","NOH","09:35",2,"shot","LAL","Jordan Farmar","missed",0,"driving layup",25,6
"22460",20090220,"LAL","NOH","09:34",2,"shot","LAL","Pau Gasol","missed",0,"tip",25,6
"22461",20090220,"LAL","NOH","09:34",2,"rebound","LAL","Pau Gasol","",0,"off",NA,NA
"22462",20090220,"LAL","NOH","09:32",2,"rebound","NOH","Melvin Ely","",0,"def",NA,NA
"22463",20090220,"LAL","NOH","09:21",2,"shot","NOH","Devin Brown","missed",0,"running layup",25,6
"22464",20090220,"LAL","NOH","09:20",2,"rebound","LAL","Josh Powell","",0,"def",NA,NA
"22465",20090220,"LAL","NOH","09:00",2,"shot","LAL","Pau Gasol","missed",0,"layup",25,6
"22466",20090220,"LAL","NOH","08:58",2,"rebound","NOH","Antonio Daniels","",0,"def",NA,NA
"22467",20090220,"LAL","NOH","08:53",2,"foul","LAL","Sasha Vujacic","",0,"shooting",NA,NA
"22468",20090220,"LAL","NOH","08:53",2,"timeout","OFF","","",0,"official",NA,NA
"22469",20090220,"LAL","NOH","08:53",2,"sub","LAL","","",0,"",NA,NA
"22470",20090220,"LAL","NOH","08:53",2,"sub","LAL","","",0,"",NA,NA
"22471",20090220,"LAL","NOH","08:53",2,"sub","LAL","","",0,"",NA,NA
"22472",20090220,"LAL","NOH","08:53",2,"free throw","NOH","Devin Brown","made",1,"",NA,NA
"22473",20090220,"LAL","NOH","08:53",2,"free throw","NOH","Devin Brown","missed",0,"",NA,NA
"22474",20090220,"LAL","NOH","08:52",2,"rebound","LAL","Trevor Ariza","",0,"def",NA,NA
"22475",20090220,"LAL","NOH","08:34",2,"foul","NOH","Devin Brown","",0,"shooting",NA,NA
"22476",20090220,"LAL","NOH","08:34",2,"free throw","LAL","Shannon Brown","made",1,"",NA,NA
"22477",20090220,"LAL","NOH","08:34",2,"free throw","LAL","Shannon Brown","made",1,"",NA,NA
"22478",20090220,"LAL","NOH","08:17",2,"shot","NOH","Devin Brown","missed",0,"3pt",15,31
"22479",20090220,"LAL","NOH","08:16",2,"rebound","NOH","Hilton Armstrong","",0,"off",NA,NA
"22480",20090220,"LAL","NOH","08:09",2,"turnover","NOH","Hilton Armstrong","",0,"",NA,NA
"22481",20090220,"LAL","NOH","07:53",2,"shot","LAL","Shannon Brown","missed",0,"3pt",17,32
"22482",20090220,"LAL","NOH","07:52",2,"rebound","NOH","James Posey","",0,"def",NA,NA
"22483",20090220,"LAL","NOH","07:50",2,"turnover","NOH","James Posey","",0,"",NA,NA
"22484",20090220,"LAL","NOH","07:43",2,"shot","LAL","Kobe Bryant","missed",0,"layup",27,9
"22485",20090220,"LAL","NOH","07:42",2,"rebound","NOH","James Posey","",0,"def",NA,NA
"22486",20090220,"LAL","NOH","07:36",2,"shot","NOH","Devin Brown","missed",0,"layup",25,6
"22487",20090220,"LAL","NOH","07:33",2,"rebound","NOH","James Posey","",0,"off",NA,NA
"22488",20090220,"LAL","NOH","07:31",2,"shot","NOH","James Posey","made",2,"layup",25,6
"22489",20090220,"LAL","NOH","07:21",2,"shot","LAL","Kobe Bryant","made",2,"layup",25,6
"22490",20090220,"LAL","NOH","07:11",2,"shot","NOH","Hilton Armstrong","made",2,"slam dunk",25,6
"22491",20090220,"LAL","NOH","06:53",2,"shot","LAL","Lamar Odom","missed",0,"jump",26,27
"22492",20090220,"LAL","NOH","06:51",2,"rebound","NOH","Devin Brown","",0,"def",NA,NA
"22493",20090220,"LAL","NOH","06:41",2,"shot","NOH","James Posey","missed",0,"layup",25,6
"22494",20090220,"LAL","NOH","06:39",2,"rebound","NOH","Hilton Armstrong","",0,"off",NA,NA
"22495",20090220,"LAL","NOH","06:38",2,"shot","NOH","Hilton Armstrong","made",2,"jump",38,23
"22496",20090220,"LAL","NOH","06:17",2,"shot","LAL","Shannon Brown","missed",0,"jump",45,4
"22497",20090220,"LAL","NOH","06:16",2,"rebound","NOH","James Posey","",0,"def",NA,NA
"22498",20090220,"LAL","NOH","06:01",2,"shot","NOH","Devin Brown","missed",0,"jump",44,11
"22499",20090220,"LAL","NOH","06:00",2,"rebound","LAL","Shannon Brown","",0,"def",NA,NA
"22500",20090220,"LAL","NOH","05:52",2,"shot","LAL","Trevor Ariza","missed",0,"3pt",2,8
"22501",20090220,"LAL","NOH","05:50",2,"rebound","LAL","Josh Powell","",0,"off",NA,NA
"22502",20090220,"LAL","NOH","05:47",2,"shot","LAL","Trevor Ariza","missed",0,"layup",25,6
"22503",20090220,"LAL","NOH","05:44",2,"rebound","NOH","Antonio Daniels","",0,"def",NA,NA
"22504",20090220,"LAL","NOH","05:43",2,"foul","LAL","Kobe Bryant","",0,"loose ball",NA,NA
"22505",20090220,"LAL","NOH","05:43",2,"timeout","LAL","","",0,"regular",NA,NA
"22506",20090220,"LAL","NOH","05:43",2,"sub","NOH","","",0,"",NA,NA
"22507",20090220,"LAL","NOH","05:43",2,"sub","NOH","","",0,"",NA,NA
"22508",20090220,"LAL","NOH","05:43",2,"sub","NOH","","",0,"",NA,NA
"22509",20090220,"LAL","NOH","05:43",2,"sub","LAL","","",0,"",NA,NA
"22510",20090220,"LAL","NOH","05:43",2,"sub","LAL","","",0,"",NA,NA
"22511",20090220,"LAL","NOH","05:43",2,"sub","LAL","","",0,"",NA,NA
"22512",20090220,"LAL","NOH","05:24",2,"shot","NOH","James Posey","made",2,"floating jump",25,14
"22513",20090220,"LAL","NOH","05:04",2,"shot","LAL","Kobe Bryant","missed",0,"jump",38,16
"22514",20090220,"LAL","NOH","05:03",2,"rebound","NOH","Chris Paul","",0,"def",NA,NA
"22515",20090220,"LAL","NOH","04:53",2,"shot","NOH","David West","missed",0,"jump",18,25
"22516",20090220,"LAL","NOH","04:52",2,"rebound","LAL","Luke Walton","",0,"def",NA,NA
"22517",20090220,"LAL","NOH","04:42",2,"shot","LAL","Lamar Odom","missed",0,"jump",21,11
"22518",20090220,"LAL","NOH","04:41",2,"rebound","LAL","","",0,"",NA,NA
"22519",20090220,"LAL","NOH","04:37",2,"shot","LAL","Luke Walton","made",2,"jump",33,17
"22520",20090220,"LAL","NOH","04:22",2,"shot","NOH","Chris Paul","made",2,"jump",29,28
"22521",20090220,"LAL","NOH","04:11",2,"shot","LAL","Kobe Bryant","missed",0,"layup",25,6
"22522",20090220,"LAL","NOH","04:10",2,"rebound","NOH","David West","",0,"def",NA,NA
"22523",20090220,"LAL","NOH","04:02",2,"shot","NOH","Chris Paul","made",2,"jump",19,17
"22524",20090220,"LAL","NOH","03:48",2,"foul","NOH","David West","",0,"shooting",NA,NA
"22525",20090220,"LAL","NOH","03:48",2,"sub","NOH","","",0,"",NA,NA
"22526",20090220,"LAL","NOH","03:48",2,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"22527",20090220,"LAL","NOH","03:48",2,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"22528",20090220,"LAL","NOH","03:37",2,"shot","NOH","Rasual Butler","missed",0,"3pt",3,5
"22529",20090220,"LAL","NOH","03:36",2,"rebound","LAL","Kobe Bryant","",0,"def",NA,NA
"22530",20090220,"LAL","NOH","03:23",2,"shot","LAL","Pau Gasol","made",2,"slam dunk",25,6
"22531",20090220,"LAL","NOH","03:09",2,"turnover","NOH","Sean Marks","",0,"",NA,NA
"22532",20090220,"LAL","NOH","02:58",2,"shot","LAL","Kobe Bryant","made",3,"3pt",37,28
"22533",20090220,"LAL","NOH","02:42",2,"shot","NOH","David West","missed",0,"jump",31,13
"22534",20090220,"LAL","NOH","02:40",2,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"22535",20090220,"LAL","NOH","02:38",2,"turnover","LAL","Lamar Odom","",0,"",NA,NA
"22536",20090220,"LAL","NOH","02:29",2,"shot","NOH","James Posey","missed",0,"3pt",41,26
"22537",20090220,"LAL","NOH","02:28",2,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"22538",20090220,"LAL","NOH","02:25",2,"shot","LAL","Kobe Bryant","made",2,"slam dunk",25,6
"22539",20090220,"LAL","NOH","02:13",2,"shot","NOH","James Posey","missed",0,"jump",31,9
"22540",20090220,"LAL","NOH","02:12",2,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"22541",20090220,"LAL","NOH","02:05",2,"foul","NOH","Sean Marks","",0,"shooting",NA,NA
"22542",20090220,"LAL","NOH","02:05",2,"timeout","NOH","","",0,"regular",NA,NA
"22543",20090220,"LAL","NOH","02:05",2,"sub","NOH","","",0,"",NA,NA
"22544",20090220,"LAL","NOH","02:05",2,"free throw","LAL","Lamar Odom","missed",0,"",NA,NA
"22545",20090220,"LAL","NOH","02:05",2,"rebound","LAL","","",0,"",NA,NA
"22546",20090220,"LAL","NOH","02:05",2,"free throw","LAL","Lamar Odom","missed",0,"",NA,NA
"22547",20090220,"LAL","NOH","02:04",2,"rebound","NOH","Sean Marks","",0,"def",NA,NA
"22548",20090220,"LAL","NOH","01:41",2,"shot","NOH","Chris Paul","missed",0,"3pt",40,31
"22549",20090220,"LAL","NOH","01:40",2,"rebound","LAL","Luke Walton","",0,"def",NA,NA
"22550",20090220,"LAL","NOH","01:32",2,"shot","LAL","Derek Fisher","missed",0,"3pt",12,28
"22551",20090220,"LAL","NOH","01:31",2,"rebound","NOH","Peja Stojakovic","",0,"def",NA,NA
"22552",20090220,"LAL","NOH","01:14",2,"shot","NOH","Peja Stojakovic","missed",0,"jump",8,13
"22553",20090220,"LAL","NOH","01:13",2,"rebound","LAL","Luke Walton","",0,"def",NA,NA
"22554",20090220,"LAL","NOH","00:55",2,"shot","LAL","Lamar Odom","missed",0,"3pt",40,30
"22555",20090220,"LAL","NOH","00:54",2,"rebound","NOH","Rasual Butler","",0,"def",NA,NA
"22556",20090220,"LAL","NOH","00:48",2,"shot","NOH","Rasual Butler","made",2,"driving layup",25,6
"22557",20090220,"LAL","NOH","00:35",2,"shot","LAL","Kobe Bryant","missed",0,"jump",30,10
"22558",20090220,"LAL","NOH","00:32",2,"rebound","NOH","David West","",0,"def",NA,NA
"22559",20090220,"LAL","NOH","00:26",2,"foul","NOH","David West","",0,"offensive",NA,NA
"22560",20090220,"LAL","NOH","00:26",2,"turnover","NOH","David West","",0,"",NA,NA
"22561",20090220,"LAL","NOH","00:05",2,"shot","LAL","Pau Gasol","made",2,"jump bank",24,9
"22562",20090220,"LAL","NOH","11:48",3,"shot","LAL","Lamar Odom","missed",0,"driving layup",25,6
"22563",20090220,"LAL","NOH","11:47",3,"rebound","NOH","Peja Stojakovic","",0,"def",NA,NA
